"","INSTNM","md_earn_wne_p10.REPORTED.EARNINGS","PREDDEG","index_std","AfterScorecardRelease","HighEarning"
"3226","University of Maine at Machias",27000,3,-0.00905094942268336,1,0
"3227","University of Maine at Presque Isle",27200,3,0.502764035677052,1,0
"3228","University of Mary",45700,3,0.0985112070549027,1,1
"3229","University of Mary Hardin-Baylor",41700,3,0.224329242464442,1,1
"3230","University of Mary Washington",47400,3,0.0796819958946239,1,1
"3231","University of Maryland-Baltimore",80400,3,-0.0713287335533376,1,1
"3232","University of Maryland-Baltimore County",53500,3,-0.453103445532613,1,1
"3233","University of Maryland-College Park",59100,3,-0.313964204477372,1,1
"3234","University of Maryland-University College",50700,3,-0.569131493276452,1,1
"3235","University of Maryland Eastern Shore",37800,3,0.172994650549378,1,0
"3236","University of Massachusetts-Amherst",49600,3,-0.1536623366032,1,1
"3237","University of Massachusetts-Boston",45800,3,-0.28415659189132,1,1
"3238","University of Massachusetts-Dartmouth",44800,3,-0.250270728393624,1,1
"3239","University of Massachusetts-Lowell",48900,3,-0.134839862634524,1,1
"3240","University of Memphis",37000,3,0.197040678497539,1,0
"3241","University of Miami",52400,3,0.153245626648395,1,1
"3242","University of Michigan-Ann Arbor",57900,3,0.0526524447138131,1,1
"3243","University of Michigan-Dearborn",47400,3,0.111217003183242,1,1
"3244","University of Michigan-Flint",40100,3,0.159156351262676,1,0
"3245","University of Minnesota-Crookston",39900,3,0.254079300181557,1,0
"3246","University of Minnesota-Duluth",43300,3,0.265424582591947,1,1
"3247","University of Minnesota-Morris",38800,3,0.228657198816959,1,0
"3248","University of Minnesota-Rochester",47800,3,0.376034944111972,1,1
"3249","University of Minnesota-Twin Cities",47800,3,0.191903600668849,1,1
"3250","University of Mississippi",40600,3,-0.105031500999078,1,0
"3251","University of Mississippi Medical Center",40600,3,-0.609326495881411,1,0
"3252","University of Missouri-Columbia",46000,3,0.069251766702834,1,1
"3253","University of Missouri-Kansas City",43100,3,-0.115764685113492,1,1
"3254","University of Missouri-St Louis",40400,3,-0.378108321273697,1,0
"3255","University of Mobile",37800,3,-0.452408504874754,1,0
"3256","University of Montevallo",35100,3,-0.300835579853065,1,0
"3257","University of Mount Union",40800,3,0.290155575369226,1,0
"3258","University of Nebraska-Lincoln",43800,3,0.101625728008807,1,1
"3259","University of Nebraska at Kearney",38800,3,-0.0954163495144105,1,0
"3260","University of Nebraska at Omaha",41800,3,-0.270399540693834,1,1
"3261","University of Nebraska Medical Center",64200,3,-0.145410866376474,1,1
"3262","University of Nevada-Las Vegas",43500,3,0.103592808303455,1,1
"3263","University of Nevada-Reno",45500,3,0.142754315436315,1,1
"3264","University of New England",44800,3,0.151984634971823,1,1
"3265","University of New Hampshire-Main Campus",47300,3,-0.039380426824793,1,1
"3266","University of New Hampshire at Manchester",47300,3,-0.246308340163206,1,1
"3267","University of New Haven",48900,3,-0.375572883073644,1,1
"3268","University of New Mexico-Main Campus",35900,3,-0.224021912988318,1,0
"3269","University of New Orleans",38400,3,-0.338283920505455,1,0
"3270","University of North Alabama",36300,3,-0.07905629971358,1,0
"3271","University of North Carolina at Asheville",36000,3,0.163291160884436,1,0
"3272","University of North Carolina at Chapel Hill",50400,3,0.346093039512406,1,1
"3273","University of North Carolina at Charlotte",41700,3,-0.15233446377241,1,1
"3274","University of North Carolina at Greensboro",37000,3,-0.0997202388802001,1,0
"3275","University of North Carolina at Pembroke",33400,3,0.0284986620659668,1,0
"3276","University of North Carolina School of the Arts",30500,3,-0.0349332013030571,1,0
"3277","University of North Carolina Wilmington",38700,3,-0.0163562009365476,1,0
"3278","University of North Dakota",46600,3,-0.0894733729542405,1,1
"3279","University of North Florida",41600,3,-0.373722426861736,1,1
"3280","University of North Texas",42100,3,-0.229732386982445,1,1
"3281","University of Northern Colorado",39000,3,-0.0960557941697798,1,0
"3282","University of Northern Iowa",41700,3,0.364418699392534,1,1
"3283","University of Northwestern-St Paul",35300,3,0.585138300524067,1,0
"3284","University of Notre Dame",69400,3,-0.0902929363579155,1,1
"3285","University of Oklahoma-Health Sciences Center",46600,3,-0.339764115430677,1,1
"3286","University of Oklahoma-Norman Campus",46600,3,-0.0397560062708377,1,1
"3287","University of Oregon",41600,3,-0.190905569571871,1,1
"3288","University of Pennsylvania",78200,3,-0.243355298602303,1,1
"3289","University of Phoenix-Albuquerque Campus",53400,3,-0.779090008906881,1,1
"3290","University of Phoenix-Atlanta Campus",53400,3,-0.880037976224266,1,1
"3291","University of Phoenix-Augusta Campus",53400,3,-0.886878850710148,1,1
"3292","University of Phoenix-Austin Campus",53400,3,-0.858318600290795,1,1
"3293","University of Phoenix-Baton Rouge Campus",53400,3,-0.743423048059314,1,1
"3294","University of Phoenix-Bay Area Campus",53400,3,-0.632232588544301,1,1
"3295","University of Phoenix-Birmingham Campus",53400,3,-0.915061718280516,1,1
"3296","University of Phoenix-Boston Campus",53400,3,-0.896210828918286,1,1
"3297","University of Phoenix-Central Florida Campus",53400,3,-1.04557145270768,1,1
"3298","University of Phoenix-Central Valley Campus",53400,3,-0.664226286796818,1,1
"3299","University of Phoenix-Charlotte Campus",53400,3,-0.919021821682941,1,1
"3300","University of Phoenix-Chattanooga Campus",53400,3,-0.81222222996133,1,1
"3301","University of Phoenix-Chicago Campus",53400,3,-0.873076942493248,1,1
"3302","University of Phoenix-Cleveland Campus",53400,3,-0.887676680342922,1,1
"3303","University of Phoenix-Colorado Campus",53400,3,-0.901105209843285,1,1
"3304","University of Phoenix-Columbia Campus",53400,3,-0.910321884716205,1,1
"3305","University of Phoenix-Columbus Georgia Campus",53400,3,-0.964939102989337,1,1
"3306","University of Phoenix-Dallas Campus",53400,3,-0.871485446923621,1,1
"3307","University of Phoenix-Detroit Campus",53400,3,-0.890427809272958,1,1
"3308","University of Phoenix-Fairfield County Campus",53400,3,-1.07380041434755,1,1
"3309","University of Phoenix-Harrisburg Campus",53400,3,-0.930408949337592,1,1
"3310","University of Phoenix-Hawaii Campus",53400,3,-0.887313730002206,1,1
"3311","University of Phoenix-Houston Campus",53400,3,-0.915595469010509,1,1
"3312","University of Phoenix-Idaho Campus",53400,3,-0.878539692138182,1,1
"3313","University of Phoenix-Indianapolis Campus",53400,3,-0.826469085229574,1,1
"3314","University of Phoenix-Jackson Campus",53400,3,-0.935848303600934,1,1
"3315","University of Phoenix-Jersey City Campus",53400,3,-0.98584151458217,1,1
"3316","University of Phoenix-Kansas City Campus",53400,3,-0.773767744934458,1,1
"3317","University of Phoenix-Lafayette Campus",53400,3,-0.929399446754254,1,1
"3318","University of Phoenix-Las Vegas Campus",53400,3,-0.654400722944297,1,1
"3319","University of Phoenix-Little Rock Campus",53400,3,-0.53236926422327,1,1
"3320","University of Phoenix-Louisiana Campus",53400,3,-0.913094913124109,1,1
"3321","University of Phoenix-Louisville Campus",53400,3,-0.87812610014486,1,1
"3322","University of Phoenix-Maryland Campus",53400,3,-0.924671832976169,1,1
"3323","University of Phoenix-Memphis Campus",53400,3,-0.896197017783695,1,1
"3324","University of Phoenix-Milwaukee Campus",53400,3,-0.924125401081328,1,1
"3325","University of Phoenix-Minneapolis St Paul Campus",53400,3,-0.946993388575661,1,1
"3326","University of Phoenix-Nashville Campus",53400,3,-0.874664355544273,1,1
"3327","University of Phoenix-North Florida Campus",53400,3,-1.00424320403264,1,1
"3328","University of Phoenix-Northern Nevada Campus",53400,3,-0.946993388575661,1,1
"3329","University of Phoenix-Northern Virginia Campus",53400,3,-0.946993388575661,1,1
"3330","University of Phoenix-Northwest Arkansas Campus",53400,3,-0.946993388575661,1,1
"3331","University of Phoenix-Oklahoma City Campus",53400,3,-0.970914774511015,1,1
"3332","University of Phoenix-Omaha Campus",53400,3,-0.934773714971865,1,1
"3333","University of Phoenix-Online Campus",53400,3,-0.931889003652306,1,1
"3334","University of Phoenix-Oregon Campus",53400,3,-0.912522320452506,1,1
"3335","University of Phoenix-Philadelphia Campus",53400,3,-0.916834443079756,1,1
"3336","University of Phoenix-Phoenix Campus",53400,3,-1.09687386424908,1,1
"3337","University of Phoenix-Pittsburgh Campus",53400,3,-0.87363378964983,1,1
"3338","University of Phoenix-Puerto Rico Campus",53400,3,-0.944253970100845,1,1
"3339","University of Phoenix-Raleigh Campus",53400,3,-0.880864851657604,1,1
"3340","University of Phoenix-Richmond-Virginia Beach Campus",53400,3,-0.948667831687928,1,1
"3341","University of Phoenix-Sacramento Valley Campus",53400,3,-0.709288831951335,1,1
"3342","University of Phoenix-San Antonio Campus",53400,3,-0.860421456007148,1,1
"3343","University of Phoenix-San Diego Campus",53400,3,-0.857585126070381,1,1
"3344","University of Phoenix-Savannah Campus",53400,3,-0.915498033655211,1,1
"3345","University of Phoenix-Shreveport-Bossier Campus",53400,3,-0.933540989731289,1,1
"3346","University of Phoenix-South Florida Campus",53400,3,-1.07801230202473,1,1
"3347","University of Phoenix-Southern Arizona Campus",53400,3,-0.341362778289029,1,1
"3348","University of Phoenix-Southern California Campus",53400,3,-1.0823130067942,1,1
"3349","University of Phoenix-Southern Colorado Campus",53400,3,-0.91263084737694,1,1
"3350","University of Phoenix-St Louis Campus",53400,3,-0.950981029031916,1,1
"3351","University of Phoenix-Tulsa Campus",53400,3,-0.788642195292402,1,1
"3352","University of Phoenix-Utah Campus",53400,3,-0.876684013335238,1,1
"3353","University of Phoenix-Washington DC Campus",53400,3,-0.950981029031916,1,1
"3354","University of Phoenix-West Florida Campus",53400,3,-1.02791352550069,1,1
"3355","University of Phoenix-West Michigan Campus",53400,3,-0.834647004077437,1,1
"3356","University of Phoenix-Western Washington Campus",53400,3,-0.873968775720866,1,1
"3357","University of Pikeville",30400,3,0.347084093175506,1,0
"3358","University of Pittsburgh-Bradford",48200,3,0.0963663981735688,1,1
"3359","University of Pittsburgh-Greensburg",48200,3,-0.0571714142570996,1,1
"3360","University of Pittsburgh-Johnstown",48200,3,-0.283381387555335,1,1
"3361","University of Pittsburgh-Pittsburgh Campus",48200,3,-0.118425659006904,1,1
"3362","University of Portland",51700,3,-0.360732992626396,1,1
"3363","University of Puget Sound",51500,3,-0.0774517816389905,1,1
"3364","University of Redlands",53800,3,-0.0497561413548771,1,1
"3365","University of Rhode Island",48200,3,-0.281801022448132,1,1
"3366","University of Richmond",60800,3,-0.134179628729766,1,1
"3367","University of Rochester",55500,3,-0.0372305045746799,1,1
"3368","University of Saint Francis-Fort Wayne",40000,3,-0.278838619875626,1,0
"3369","University of Saint Joseph",49700,3,-0.195338472299427,1,1
"3370","University of Saint Mary",39900,3,0.0617045105948274,1,0
"3371","University of San Diego",56300,3,-0.149964708864304,1,1
"3372","University of San Francisco",61000,3,-0.397385366330939,1,1
"3373","University of Science and Arts of Oklahoma",30700,3,0.119200213043168,1,0
"3374","University of Scranton",56000,3,-0.110460001252303,1,1
"3375","University of Sioux Falls",36900,3,-0.240397525956971,1,0
"3376","University of South Alabama",38300,3,-0.282428174838017,1,0
"3377","University of South Carolina-Aiken",37000,3,-0.0210886243847144,1,0
"3378","University of South Carolina-Beaufort",32400,3,0.126745828559334,1,0
"3379","University of South Carolina-Columbia",42100,3,-0.0538120748707485,1,1
"3380","University of South Carolina-Upstate",36100,3,0.0679841792794314,1,0
"3381","University of South Dakota",39500,3,0.0960148536741226,1,0
"3382","University of South Florida-Main Campus",41700,3,-0.230618172979653,1,1
"3383","University of South Florida-Sarasota-Manatee",41700,3,-0.0762858848977318,1,1
"3384","University of South Florida-St Petersburg",41700,3,-0.174010212217524,1,1
"3385","University of Southern California",66100,3,-0.244354312872711,1,1
"3386","University of Southern Indiana",35500,3,-0.0257462248509329,1,0
"3387","University of Southern Maine",36500,3,-0.337815244153867,1,0
"3388","University of Southern Mississippi",36200,3,-0.300682809521714,1,0
"3389","University of St Francis",44600,3,-0.303289865019102,1,1
"3390","University of Texas Southwestern Medical Center",81500,3,-0.228663829696957,1,1
"3391","University of the Cumberlands",33300,3,0.0861487044880923,1,0
"3392","University of the District of Columbia",36200,3,-0.213917739284898,1,0
"3393","University of the Incarnate Word",42700,3,-0.297469438714103,1,1
"3394","University of the Ozarks",31100,3,0.566682082016903,1,0
"3395","University of the Pacific",66400,3,-0.429917268216354,1,1
"3396","University of the Potomac-VA Campus",65400,3,0.671846292911312,1,1
"3397","University of the Potomac-Washington DC Campus",65400,3,1.03916047702567,1,1
"3398","University of the Sciences",85800,3,0.0699538106268952,1,1
"3399","University of the Southwest",40600,3,-0.463420232766064,1,0
"3400","University of the Virgin Islands",34200,3,0.0296871600355184,1,0
"3401","University of Toledo",40200,3,0.106925524525255,1,0
"3402","University of Tulsa",43200,3,-0.0185473806560712,1,1
"3403","University of Utah",49300,3,0.196757728827091,1,1
"3404","University of Vermont",44000,3,0.240744840859143,1,1
"3405","University of Virginia-Main Campus",58600,3,-0.127468465108759,1,1
"3406","University of Washington-Bothell Campus",52100,3,0.116478557544864,1,1
"3407","University of Washington-Seattle Campus",52100,3,0.0199384525040324,1,1
"3408","University of Washington-Tacoma Campus",52100,3,0.0208173223582956,1,1
"3409","University of West Alabama",33800,3,0.0809662601857519,1,0
"3410","University of West Georgia",36900,3,-0.0253141497496356,1,0
"3411","University of Wisconsin-Eau Claire",43400,3,0.160791518539228,1,1
"3412","University of Wisconsin-Green Bay",39600,3,0.253095068569782,1,0
"3413","University of Wisconsin-La Crosse",44100,3,0.337851045913392,1,1
"3414","University of Wisconsin-Madison",51000,3,0.0229635988125169,1,1
"3415","University of Wisconsin-Milwaukee",42000,3,-0.0948489070143474,1,1
"3416","University of Wisconsin-Oshkosh",40500,3,0.101921258511036,1,0
"3417","University of Wisconsin-Parkside",36900,3,0.0190405841146879,1,0
"3418","University of Wisconsin-Platteville",44000,3,0.110112652401656,1,1
"3419","University of Wisconsin-River Falls",39700,3,0.142626583013906,1,0
"3420","University of Wisconsin-Stevens Point",39400,3,0.212034215691975,1,0
"3421","University of Wisconsin-Stout",42000,3,0.131704277108586,1,1
"3422","University of Wisconsin-Superior",35600,3,0.131872753045125,1,0
"3423","University of Wisconsin-Whitewater",41200,3,0.0663753945802135,1,1
"3424","University of Wyoming",46200,3,-0.15096584582799,1,1
"3425","Upper Iowa University",40300,3,0.253892529443065,1,0
